Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Flash,"Comic Gallery > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087618/flash,3.7,-1,Sport,5.11b,1,50,42.21069,-91.10186
"Over The Counter","Shiprock > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087965/over-the-counter,2.8,-1,Sport,"5.9 PG13",1,75,42.21218,-91.10261
"Hope for a Boner","A Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087242/hope-for-a-boner,2.7,-1,Sport,5.10a,1,40,42.21089,-91.10204
"Bird in Hand","Wild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087180/bird-in-hand,3.2,-1,Sport,5.11b,1,30,42.20952,-91.10185
Jugular,"Mild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087230/jugular,2.3,-1,Sport,5.8,1,40,42.2102,-91.10196
Schoolio,"Ice Cave Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087935/schoolio,2.4,-1,Sport,5.9,1,40,42.21159,-91.10246
"Three Strikes No Balls","Comic Gallery > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087912/three-strikes-no-balls,3.0,-1,"Sport, TR",5.10a,1,40,42.21069,-91.10186
"Mild Iowa","Mild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087226/mild-iowa,2.2,-1,Sport,5.8,1,40,42.2102,-91.10196
"Liberal Tendencies","Hoot Bluff > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/106271155/liberal-tendencies,3.5,-1,Sport,5.11a,1,30,42.1989,-90.8615
"Silk Road","Shiprock > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087960/silk-road,2.6,-1,Sport,5.10b,1,70,42.21218,-91.10261
"Virgin Lemonade","Wild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087040/virgin-lemonade,2.7,-1,Sport,5.10a,1,30,42.20952,-91.10185
"Whipper Snapper","Mild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087222/whipper-snapper,2.0,-1,Sport,5.8,1,40,42.2102,-91.10196
"Tazmanian Devil","Comic Gallery > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087601/tazmanian-devil,2.5,-1,Sport,5.10d,1,30,42.21069,-91.10186
"C N Red","Mother Wall > Indian Bluffs > Iowa",https://www.mountainproject.com/route/106934851/c-n-red,3.7,-1,Sport,5.11c,1,85,42.2205,-91.0715
"Gravity Amp","Hoot Bluff > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/106271167/gravity-amp,3.5,-1,Sport,5.12a,1,30,42.1989,-90.8615
"Jimmy Edge","T-Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/113711237/jimmy-edge,4.0,-1,Sport,"5.12c PG13",1,30,42.2079,-91.10334
Transparent,"T-Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/118092087/transparent,4.0,-1,Sport,5.12b/c,1,30,42.2079,-91.10334
"Back in the Groove","Hoot Bluff > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/106279698/back-in-the-groove,3.8,-1,Sport,5.12d,1,30,42.1989,-90.8615
"The Young and the Bold","Collin's wall aka Parking lot wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087003/the-young-and-the-bold,2.1,-1,Sport,5.8,1,30,42.20906,-91.1022
"Border Town Donkey Show","Windy Point > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106088400/border-town-donkey-show,3.1,-1,Sport,5.11a,1,,42.21813,-91.09831
"Ghost Dancer","A Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087589/ghost-dancer,2.7,-1,Sport,5.11a,1,70,42.21089,-91.10204
"Super Fly","A Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087593/super-fly,3.1,-1,Sport,5.11b,1,70,42.21089,-91.10204
"Julie's Kiss","Comic Gallery > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087906/julies-kiss,3.4,-1,Sport,5.11c,1,30,42.21069,-91.10186
"Territorial Pissings","Wild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087191/territorial-pissings,2.9,-1,Sport,5.12a,1,30,42.20952,-91.10185
"Hollywood on a Buck O' Five","Windy Point > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106088409/hollywood-on-a-buck-o-five,2.9,-1,Sport,5.9,1,,42.21813,-91.09831
Atropine,"Wild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087035/atropine,2.2,-1,Sport,5.10a,1,30,42.20952,-91.10185
"Soul Ignition","Wild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087186/soul-ignition,2.7,-1,Sport,5.12a,1,30,42.20952,-91.10185
"El Diablo","Boulevard Wall > Indian Bluffs > Iowa",https://www.mountainproject.com/route/106279756/el-diablo,3.3,-1,Sport,5.12-,1,,42.2205,-91.0715
"The Razor","Cake Walk and Razor Wall > Backbone State Park > Iowa",https://www.mountainproject.com/route/106956330/the-razor,3.2,-1,TR,5.8,1,70,42.614,-91.5625
"Golden Showers","Hoot Bluff > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/106271199/golden-showers,3.2,-1,Sport,5.12a,1,30,42.1989,-90.8615
"Deer Crossing","Hoot Bluff > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/106271163/deer-crossing,3.0,-1,Sport,5.11b,1,30,42.1989,-90.8615
"Ward off","Boulevard Wall > Indian Bluffs > Iowa",https://www.mountainproject.com/route/106279751/ward-off,3.3,-1,Sport,5.11b,1,60,42.2205,-91.0715
"Hungry to Do","Wild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087048/hungry-to-do,2.7,-1,Sport,"5.11c PG13",1,30,42.20952,-91.10185
"Gumby With a Gun","Gumby Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106088430/gumby-with-a-gun,2.9,-1,Sport,5.11d,1,,42.20821,-91.1026
"Slot Machine","Drive In Wall > Backbone State Park > Iowa",https://www.mountainproject.com/route/106956271/slot-machine,2.6,-1,"Trad, TR",5.8,1,70,42.614,-91.5625
"Fresh Blood","Primal Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/110356644/fresh-blood,3.0,-1,Sport,5.10d,1,40,42.20825,-91.10433
"Sneaky D.L. Fingers on the Hush Hush","T-Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/113222977/sneaky-dl-fingers-on-the-hush-hush,3.0,-1,Sport,"5.12a PG13",1,30,42.2079,-91.10334
A-Wall,"Drive In Wall > Backbone State Park > Iowa",https://www.mountainproject.com/route/106956228/a-wall,2.9,-1,"Trad, TR","5.10a R",1,65,42.614,-91.5625
"Big Muddy","Hoot Bluff > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/106271219/big-muddy,3.0,-1,Sport,5.10a,1,35,42.1989,-90.8615
"Shagadelic Humper Bumper","Cake Walk and Razor Wall > Backbone State Park > Iowa",https://www.mountainproject.com/route/106956324/shagadelic-humper-bumper,3.0,-1,TR,5.8,1,60,42.614,-91.5625
"Winged Messenger","Flying Buttress > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087975/winged-messenger,2.8,-1,"Sport, TR",5.10c,1,30,42.2128,-91.10265
"Aggregating Anenome","187 Crag > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/114444976/aggregating-anenome,3.0,-1,Sport,5.10d,1,60,42.19538,-90.8596
"The Dispossessed","Windy Point > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106088405/the-dispossessed,2.5,-1,Sport,5.9,1,,42.21813,-91.09831
"Monster Crack","Backbone West > Devil's Backbone > Backbone State Park > Iowa",https://www.mountainproject.com/route/112062265/monster-crack,3.0,-1,"Trad, TR",5.10c,1,70,42.614,-91.5625
Homerun,"Softball Crags > Dubuque > Iowa",https://www.mountainproject.com/route/106383285/homerun,3.0,-1,TR,5.8,1,55,42.4777,-90.6603
"Devil's Hideaway","Backbone West > Devil's Backbone > Backbone State Park > Iowa",https://www.mountainproject.com/route/107717918/devils-hideaway,3.0,-1,"Trad, TR",5.11b,1,65,42.614,-91.5625
"Bottomed Out","187 Crag > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/109532030/bottomed-out,3.0,-1,Sport,5.11a,1,50,42.19538,-90.8596
"Michael's Misery","Raccoon Cove > Palisades Kepler State Park > Iowa",https://www.mountainproject.com/route/106407550/michaels-misery,3.0,-1,TR,5.9,1,25,41.91363,-91.50749
29,"Blue Groove > Indian Bluffs > Iowa",https://www.mountainproject.com/route/114525586/29,3.0,-1,Sport,5.12a,1,,42.2205,-91.0715
Peek-a-boo,"Wild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/107726027/peek-a-boo,3.0,-1,TR,5.9,1,25,42.20952,-91.10185
"Cornell College Club Climb","Raccoon Cove > Palisades Kepler State Park > Iowa",https://www.mountainproject.com/route/106415716/cornell-college-club-climb,3.0,-1,TR,5.10a,1,25,41.91363,-91.50749
"Yellow Peril: Free standing pillar","Chimney Rocks > Iowa",https://www.mountainproject.com/route/106673267/yellow-peril-free-standing-pillar,3.0,-1,Trad,"5.8 R",1,40,43.4305,-91.9346
"The Yang","187 Crag > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/109532048/the-yang,3.0,-1,Sport,5.12a/b,1,50,42.19538,-90.8596
"Whippa Time","187 Crag > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/109515232/whippa-time,3.0,-1,Sport,5.10d,1,40,42.19538,-90.8596
"Out of Touch","187 Crag > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/109532100/out-of-touch,3.0,-1,Sport,5.11b,1,40,42.19538,-90.8596
"Hit the Atmosphere","Boneless Chicken Ranch > Indian Bluffs > Iowa",https://www.mountainproject.com/route/108405362/hit-the-atmosphere,3.0,-1,Sport,5.12a,1,45,42.2205,-91.0715
"The Yin","187 Crag > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/109532038/the-yin,3.0,-1,Sport,5.11d,1,50,42.19538,-90.8596
"And Then She Fell","Backbone East > Devil's Backbone > Backbone State Park > Iowa",https://www.mountainproject.com/route/106957905/and-then-she-fell,3.0,-1,TR,5.10b,1,40,42.614,-91.5625
Xenophobe,"187 Crag > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/109515261/xenophobe,3.0,-1,Sport,5.11b/c,1,40,42.19538,-90.8596
"Bride of Nemesis","Drive In Wall > Backbone State Park > Iowa",https://www.mountainproject.com/route/106956263/bride-of-nemesis,3.0,-1,TR,5.12b,1,70,42.614,-91.5625
"Night Skies","187 Crag > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/109531932/night-skies,3.0,-1,Sport,5.11d,1,45,42.19538,-90.8596
"Crack face","Cattesse Hollow > Dubuque > Iowa",https://www.mountainproject.com/route/106394921/crack-face,3.0,-1,"Trad, TR",5.10,1,50,42.4408,-90.6218
Blastoid,"Hoot Bluff > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/106271211/blastoid,3.0,-1,Sport,5.10a,1,40,42.1989,-90.8615
"Gumby Deranged","Gumby Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106088421/gumby-deranged,2.1,-1,Sport,5.9,1,,42.20821,-91.1026
"Hot Tamale","Wild Iowa Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087173/hot-tamale,2.2,-1,Sport,5.10b/c,1,30,42.20952,-91.10185
"Gumby with a Drill","Gumby Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/107615449/gumby-with-a-drill,2.7,-1,Sport,5.11c,1,30,42.20821,-91.1026
"Son of Jor-El","Chicago Wall > Pictured Rocks > Iowa",https://www.mountainproject.com/route/111711418/son-of-jor-el,2.8,-1,Sport,5.11a/b,1,50,42.2068,-91.10475
Boiler,"Blue Groove > Indian Bluffs > Iowa",https://www.mountainproject.com/route/106935143/boiler,2.8,-1,Sport,5.11c,1,25,42.2205,-91.0715
"Talent Show","Boneless Chicken Ranch > Indian Bluffs > Iowa",https://www.mountainproject.com/route/106272620/talent-show,2.6,-1,Sport,5.11a,1,50,42.2205,-91.0715
"Lesbian Knife Fight","Windy Point > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106088390/lesbian-knife-fight,2.7,-1,Sport,5.11d,1,,42.21813,-91.09831
"No Response","Boulevard Wall > Indian Bluffs > Iowa",https://www.mountainproject.com/route/106281632/no-response,2.7,-1,Sport,5.11c,1,50,42.2205,-91.0715
Today,"Hoot Bluff > Ozark Wildlife Area > Iowa",https://www.mountainproject.com/route/106271226/today,2.7,-1,Sport,5.11d,1,30,42.1989,-90.8615
"Fighting Fish","Boneless Chicken Ranch > Indian Bluffs > Iowa",https://www.mountainproject.com/route/106272590/fighting-fish,2.5,-1,Sport,5.11b,1,,42.2205,-91.0715
Skeletor,"Comic Gallery > Pictured Rocks > Iowa",https://www.mountainproject.com/route/106087608/skeletor,1.9,-1,Sport,5.10a,1,30,42.21069,-91.10186
