Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Krill,"Whale's Head Boulder > Dixon School Boulders > North Carolina",https://www.mountainproject.com/route/107726840/krill,3.1,-1,Boulder,V4,1,15,35.1702,-81.3649
Tsunami,"Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/108725431/tsunami,3.7,-1,Boulder,V8,1,,36.39752,-80.28706
"Brackish Water","Brackish Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/106652755/brackish-water,3.7,-1,Boulder,V8,1,,35.44897,-82.2143
"Black Slab Left SDS","Cave Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/107987209/black-slab-left-sds,3.6,-1,Boulder,V7,1,,35.45016,-82.21828
"Snake Jam","Snake Jam Boulder > Dixon School Boulders > North Carolina",https://www.mountainproject.com/route/107726919/snake-jam,3.0,-1,Boulder,V3,1,15,35.1702,-81.3649
"Classic Arete","Missing Boulder > Dixon School Boulders > North Carolina",https://www.mountainproject.com/route/107790532/classic-arete,3.8,-1,Boulder,V4,1,,35.1702,-81.3649
11:11,"Washing Machine Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/108052720/1111,3.5,-1,Boulder,V7,1,,35.34877,-82.16269
"Morning Star","Morning Star & Warm-Up Boulders > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/106652770/morning-star,3.1,-1,Boulder,V6-7,1,,35.44897,-82.2143
"Gym Rat Kevin","Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/111759793/gym-rat-kevin,3.1,-1,Boulder,V4,1,9,36.39752,-80.28706
"The Helicopter","Washing Machine Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/106968874/the-helicopter,3.0,-1,Boulder,V2,1,10,35.34877,-82.16269
"Circus Roof","Two Mile Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112346843/circus-roof,3.9,-1,Boulder,V4,1,15,36.3864,-80.29475
"Classic Arete (Stand)","Classic Boulder > Blowing Rock Boulders > North Carolina",https://www.mountainproject.com/route/107597364/classic-arete-stand,3.7,-1,Boulder,V1-2,1,15,36.1398,-81.6946
"Terminator Exit (aka Dyslexia)","The Terraces > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/107924485/terminator-exit-aka-dyslexia,3.6,-1,Boulder,V6,1,,35.34877,-82.16269
Lucifer,"Hell Boulder > Dixon School Boulders > North Carolina",https://www.mountainproject.com/route/107788101/lucifer,3.4,-1,Boulder,V4,1,12,35.1702,-81.3649
"Turd Slinger","The Valley Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/108527303/turd-slinger,3.0,-1,Boulder,V4,1,,36.40094,-80.28438
Galvatron,"Decepticon Boulder > Dixon School Boulders > North Carolina",https://www.mountainproject.com/route/107754953/galvatron,3.4,-1,Boulder,V3,1,20,35.1702,-81.3649
"Classic Overhang","Classic Overhang Boulder > Dixon School Boulders > North Carolina",https://www.mountainproject.com/route/107726854/classic-overhang,2.9,-1,Boulder,V2,1,20,35.1702,-81.3649
Oh-V1-Kenobi,"Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/108526195/oh-v1-kenobi,2.5,-1,Boulder,V1,1,,36.39752,-80.28706
"Dick Cheney","Hell Boulder > Dixon School Boulders > North Carolina",https://www.mountainproject.com/route/107959618/dick-cheney,3.7,-1,Boulder,V8,1,20,35.1702,-81.3649
"Karma Police","The Loaf > Hull Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/109766288/karma-police,3.7,-1,Boulder,V8,1,15,35.4517,-82.21965
"The Vandal","The Valley Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112312008/the-vandal,4.0,-1,Boulder,V7,1,15,36.40094,-80.28438
"The Northcarolinian","The Pit > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/106652781/the-northcarolinian,3.9,-1,Boulder,V5,1,,35.44897,-82.2143
"White Monster","North End Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112397947/white-monster,3.7,-1,Boulder,V8-,1,12,36.40191,-80.27848
"Duck Soup","Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112254378/duck-soup,4.0,-1,Boulder,V5,1,,36.39752,-80.28706
"Gone Missing","Trailside Boulder > Trailside Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/114186546/gone-missing,3.0,-1,Boulder,V3,1,20,35.44939,-82.21859
"Air Jesus","Hound Ears > Closed > North Carolina",https://www.mountainproject.com/route/111808713/air-jesus,3.7,-1,Boulder,V3,1,15,35.6037,-79.2773
"The Clumsy Waiter","Clumsy Waiter, The > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/107894752/the-clumsy-waiter,3.9,-1,Boulder,V4,1,16,35.34877,-82.16269
Atlas,"The Egg > Dixon School Boulders > North Carolina",https://www.mountainproject.com/route/107707586/atlas,3.7,-1,Boulder,V7,1,,35.17677,-81.35869
"Mr. Thick","Hound Ears > Closed > North Carolina",https://www.mountainproject.com/route/106201473/mr-thick,4.0,-1,Boulder,V9,1,,35.6037,-79.2773
"Tabasco Cat","Hound Ears > Closed > North Carolina",https://www.mountainproject.com/route/106201463/tabasco-cat,4.0,-1,Boulder,V6,1,,35.6037,-79.2773
"The Pit","Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/108526169/the-pit,3.0,-1,Boulder,V5,1,,36.39752,-80.28706
Venom,"Snake Jam Boulder > Dixon School Boulders > North Carolina",https://www.mountainproject.com/route/107726925/venom,3.4,-1,Boulder,V5,1,15,35.1702,-81.3649
Stigmata,"Two Mile Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/114030618/stigmata,4.0,-1,Boulder,V10,1,13,36.3864,-80.29475
"Zen Spasm","Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112164068/zen-spasm,4.0,-1,Boulder,V7,1,20,36.39752,-80.28706
"Harvester of Sorrows","5.10 Wall / Roof of Death > Blowing Rock Boulders > North Carolina",https://www.mountainproject.com/route/112864301/harvester-of-sorrows,3.4,-1,Boulder,V4,1,8,36.1398,-81.6946
Flagyl,"45 Degree Wall > Blowing Rock Boulders > North Carolina",https://www.mountainproject.com/route/108067895/flagyl,4.0,-1,Boulder,V10,1,,36.1398,-81.6946
"Kris Kline Corner","Kris Kline Boulder > Hull Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/113833394/kris-kline-corner,4.0,-1,Boulder,V4,1,18,35.4617,-82.20965
"Black Slab Left","Cave Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/107987204/black-slab-left,3.0,-1,Boulder,V6,1,,35.45016,-82.21828
Panhandler,"The Pit > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/107439825/panhandler,4.0,-1,Boulder,V5+,1,30,35.44897,-82.2143
"The Good Life","Gateway Boulders > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/113830075/the-good-life,3.4,-1,Boulder,V3,1,12,35.34877,-82.16269
"Friction Addiction","Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112148230/friction-addiction,3.6,-1,Boulder,V5,1,15,36.39752,-80.28706
Magnum,"Corner Rock > North Carolina",https://www.mountainproject.com/route/112379842/magnum,4.0,-1,Boulder,V13,1,,35.77289,-82.36285
"Lovely Roof of Death","5.10 Wall / Roof of Death > Blowing Rock Boulders > North Carolina",https://www.mountainproject.com/route/113470056/lovely-roof-of-death,4.0,-1,Boulder,"V5 PG13",1,18,36.1398,-81.6946
"The Butler","French Maid Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/112531441/the-butler,4.0,-1,Boulder,V7,1,12,35.34877,-82.16269
"The Mohican","Corner Rock > North Carolina",https://www.mountainproject.com/route/112379836/the-mohican,4.0,-1,Boulder,V10,1,,35.77289,-82.36285
"The Leaning Tower","Leaning Tower Boulder > Dixon School Boulders > North Carolina",https://www.mountainproject.com/route/107726815/the-leaning-tower,4.0,-1,Boulder,V8,1,25,35.1702,-81.3649
"Dab Police","Dab Police > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/106652766/dab-police,4.0,-1,Boulder,V6,1,,35.44897,-82.2143
"The Blade","Hound Ears > Closed > North Carolina",https://www.mountainproject.com/route/107837435/the-blade,3.5,-1,Boulder,V6,1,20,35.6037,-79.2773
"Pinching' Logs","Hound Ears > Closed > North Carolina",https://www.mountainproject.com/route/111907492/pinching-logs,4.0,-1,Boulder,V5,1,,35.6037,-79.2773
"Leprechaun Promenade","Leprechaun Roof > The Obscure Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/116552052/leprechaun-promenade,3.7,-1,Boulder,V5,1,20,35.44843,-82.218
"Redneck Riviera","The Hull > Hull Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/108435208/redneck-riviera,3.7,-1,Boulder,V5+,1,,35.4617,-82.20965
"Shadow Figures","Cave Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/106615353/shadow-figures,2.3,-1,Boulder,V1,1,15,35.45016,-82.21828
"Orange Crush","North End Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/116174224/orange-crush,4.0,-1,Boulder,V10,1,16,36.40191,-80.27848
Jenga,"The Valley Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/115350360/jenga,4.0,-1,Boulder,V2-3,1,20,36.40094,-80.28438
"Chubby Knuckles","Stone Mountain Bouldering > Stone Mountain > North Carolina",https://www.mountainproject.com/route/117598558/chubby-knuckles,4.0,-1,Boulder,V1-,1,7,36.3916,-81.0473
"Full Contact","Washing Machine Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/112419212/full-contact,3.8,-1,Boulder,V8,1,,35.34877,-82.16269
Kamikaze,"The Terraces > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/114099873/kamikaze,4.0,-1,Boulder,V10,1,,35.34877,-82.16269
"Nice-un Simulator","Two Mile Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/116366271/nice-un-simulator,4.0,-1,Boulder,V5,1,13,36.3864,-80.29475
"Piss and Vinegar","Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112107367/piss-and-vinegar,4.0,-1,Boulder,V6,1,20,36.39752,-80.28706
"The Ramp","The Ramp (Area) > Northside Boulders > Looking Glass Boulders > Looking Glass Rock > North Carolina",https://www.mountainproject.com/route/113848171/the-ramp,4.0,-1,Boulder,V8,1,18,35.31348,-82.81115
"Mike's Slab","The Cluster > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/111418892/mikes-slab,3.1,-1,Boulder,"V4- PG13",1,25,35.4501,-82.2195
"Reed Roof","Black Magic Boulder > The Dump (Boulders) > The Dump > North Carolina",https://www.mountainproject.com/route/113524810/reed-roof,3.8,-1,Boulder,V5,1,12,36.09764,-81.77223
"Cave Rave","Cave Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/106615401/cave-rave,2.4,-1,Boulder,V2,1,20,35.45016,-82.21828
Control,"Two Mile Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/114033914/control,4.0,-1,Boulder,V6,1,15,36.3864,-80.29475
"Double Shot","Crowd Pleaser & Berry Patio > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/111699834/double-shot,4.0,-1,Boulder,V9,1,,35.44897,-82.2143
"Desperate Bitch","5.10 Wall / Roof of Death > Blowing Rock Boulders > North Carolina",https://www.mountainproject.com/route/113470090/desperate-bitch,4.0,-1,Boulder,V8,1,,36.1398,-81.6946
Bart,"Bart Simpson Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/106924032/bart,2.3,-1,Boulder,V1,1,10,35.45044,-82.21996
"Voltage Boy","Two Mile Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112349454/voltage-boy,3.8,-1,Boulder,V5,1,12,36.3864,-80.29475
"Weed Patch Crack","Weed Patch Boulders > Weed Patch Mountain Trail Boulders > Eagle Rock > North Carolina",https://www.mountainproject.com/route/116159694/weed-patch-crack,4.0,-1,Boulder,V2,1,15,35.47678,-82.23175
"Magua Assis","Corner Rock > North Carolina",https://www.mountainproject.com/route/112379853/magua-assis,4.0,-1,Boulder,V12,1,,35.77289,-82.36285
"This Mohican Life","Corner Rock > North Carolina",https://www.mountainproject.com/route/112379692/this-mohican-life,4.0,-1,Boulder,V11+,1,,35.77289,-82.36285
Hatchet,"Corner Rock > North Carolina",https://www.mountainproject.com/route/112379697/hatchet,4.0,-1,Boulder,V11,1,,35.77289,-82.36285
"Mister Elbow Grease","Boat Rock Wall > Rocky Knob Park > North Carolina",https://www.mountainproject.com/route/108157754/mister-elbow-grease,4.0,-1,Boulder,V5,1,22,36.2231,-81.6265
Undertow,"Corner Rock > North Carolina",https://www.mountainproject.com/route/112379673/undertow,4.0,-1,Boulder,V11,1,,35.77289,-82.36285
"Natty Bumppo","Corner Rock > North Carolina",https://www.mountainproject.com/route/112379788/natty-bumppo,4.0,-1,Boulder,V9,1,,35.77289,-82.36285
Forte,"Upper Thunder Hill > Thunder Hill Boulders > North Carolina",https://www.mountainproject.com/route/109549590/forte,4.0,-1,Boulder,V10,1,20,36.14673,-81.65104
"Axe Mode","Corner Rock > North Carolina",https://www.mountainproject.com/route/112379801/axe-mode,4.0,-1,Boulder,V10,1,,35.77289,-82.36285
"Reservoir Dogs","The Loaf > Hull Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/111417061/reservoir-dogs,4.0,-1,Boulder,V10,1,,35.4517,-82.21965
"Pluck My Uni-Prow","Hollow Prow Boulder > First Boulders > Stony Bald > North Carolina",https://www.mountainproject.com/route/115174557/pluck-my-uni-prow,4.0,-1,Boulder,V5-6,1,,35.4353,-82.7291
"Magua Sit","Corner Rock > North Carolina",https://www.mountainproject.com/route/112379815/magua-sit,4.0,-1,Boulder,V9-,1,,35.77289,-82.36285
Concussion,"Below Raven Rock? > Thunder Hill Boulders > North Carolina",https://www.mountainproject.com/route/110382895/concussion,4.0,-1,Boulder,V6,1,15,36.14673,-81.65104
"Unknown V6","The Swamp > Thunder Hill Boulders > North Carolina",https://www.mountainproject.com/route/110184531/unknown-v6,4.0,-1,Boulder,V6,1,15,36.14673,-81.65104
"Steal Your Face","Steal Your Face Boulder > Second/Many Boulders > Stony Bald > North Carolina",https://www.mountainproject.com/route/107739385/steal-your-face,4.0,-1,Boulder,V4-5,1,,35.4353,-82.7291
"Dark Corner aka Moonshine Arete","Dark Corner Boulder > Second/Many Boulders > Stony Bald > North Carolina",https://www.mountainproject.com/route/107734149/dark-corner-aka-moonshine-arete,4.0,-1,Boulder,V3-4,1,,35.4353,-82.7291
Gemini,"Gemini Boulder > Thunder Hill Boulders > North Carolina",https://www.mountainproject.com/route/109932778/gemini,4.0,-1,Boulder,V6,1,8,36.14673,-81.65104
"Full Traverse","Pump Tunnel > Other Nearby places to climb > Carrboro/University Lake boulders > North Carolina",https://www.mountainproject.com/route/107335209/full-traverse,4.0,-1,Boulder,"5.12 V6-7",1,70,35.9255,-79.0538
"Unclimbed Arete","Unclimbed Highball Boulder > Unclimbed Boulders > Stony Bald > North Carolina",https://www.mountainproject.com/route/107686613/unclimbed-arete,4.0,-1,Boulder,V3,1,,35.43618,-82.72854
"Virgin Boi","Lake Raleigh Boulders > Raleigh area climbing > North Carolina",https://www.mountainproject.com/route/118144126/virgin-boi,4.0,-1,Boulder,V2-3,1,,35.7692,-78.6887
"The Cradle","Howie's Roof > Moore's Wall > North Carolina",https://www.mountainproject.com/route/118039884/the-cradle,4.0,-1,Boulder,V5,1,21,36.39813,-80.28296
"Under The Big Top","Two Mile Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/118160300/under-the-big-top,4.0,-1,Boulder,V6,1,20,36.3864,-80.29475
"The Bowl Low","Washing Machine Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/118012187/the-bowl-low,4.0,-1,Boulder,V9-10,1,,35.34877,-82.16269
"The Poltician","Politician Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/106650476/the-poltician,3.6,-1,Boulder,V8,1,,35.44897,-82.2143
Locksmith,"Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112274873/locksmith,3.5,-1,Boulder,V6,1,11,36.39752,-80.28706
"The Ladder","Cave Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/106615393/the-ladder,2.0,-1,Boulder,V1,1,15,35.45016,-82.21828
"The Nick","Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112410311/the-nick,3.3,-1,Boulder,V6,1,,36.39752,-80.28706
"Clear Water","Brackish Boulder > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/107938789/clear-water,3.7,-1,Boulder,V9,1,13,35.44897,-82.2143
"Rabid Beaver","North End Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112541060/rabid-beaver,3.7,-1,Boulder,V5,1,10,36.40191,-80.27848
"The Scoop (aka Phone Booth)","Short Crack Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/108057105/the-scoop-aka-phone-booth,3.1,-1,Boulder,V5,1,10,35.44986,-82.21903
"Stone Mountain Simulator","Stone Mountain Bouldering > Stone Mountain > North Carolina",https://www.mountainproject.com/route/108239897/stone-mountain-simulator,3.2,-1,Boulder,V0+,1,,36.3916,-81.0473
"Lewis' Lunge","The Short Wall Boulder > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/107861723/lewis-lunge,2.9,-1,Boulder,V5,1,14,35.34877,-82.16269
Magua,"Corner Rock > North Carolina",https://www.mountainproject.com/route/112379646/magua,3.8,-1,Boulder,V8,1,,35.77289,-82.36285
"Prickly Pear","The Gym > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/110131750/prickly-pear,3.1,-1,Boulder,V1,1,,35.44897,-82.2143
Lurp,"Two Mile Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112348950/lurp,3.6,-1,Boulder,V4,1,,36.3864,-80.29475
Misanthrope,"Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/113218380/misanthrope,3.4,-1,Boulder,V5,1,15,36.39752,-80.28706
Hustler,"Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112276413/hustler,3.4,-1,Boulder,V5,1,12,36.39752,-80.28706
Frakenberry,"Crowd Pleaser & Berry Patio > East Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/106650466/frakenberry,3.4,-1,Boulder,V3,1,,35.44897,-82.2143
"The Ramp","Sentinel Buttress Boulderfield > Moore's Wall > North Carolina",https://www.mountainproject.com/route/112511118/the-ramp,3.4,-1,Boulder,V7,1,25,36.39752,-80.28706
"Colt 45","Colt 45 Area > Blowing Rock Boulders > North Carolina",https://www.mountainproject.com/route/108146855/colt-45,3.5,-1,Boulder,V7,1,,36.1398,-81.6946
"The Egg","The Egg Boulder > The Obscure Area > West Side Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/107001347/the-egg,3.5,-1,Boulder,V4,1,10,35.34877,-82.16269
"Bruces's Problem","Slash And Burn Boulder > Central Boulders > Rumbling Bald Bouldering > Rumbling Bald > North Carolina",https://www.mountainproject.com/route/108008649/brucess-problem,3.5,-1,Boulder,V5,1,13,35.44899,-82.2143
2+2=5,"George Orwell Boulder > Dixon School Boulders > North Carolina",https://www.mountainproject.com/route/107774794/225,2.7,-1,Boulder,V3,1,12,35.17481,-81.36201
Baleen,"Whale's Head Boulder > Dixon School Boulders > North Carolina",https://www.mountainproject.com/route/107726829/baleen,2.3,-1,Boulder,V2,1,8,35.1702,-81.3649
